year,commGIS,MULTI,MUA,NP,PL,RMS,WS
2008,31209,NA,NA,NA,NA,NA,NA
2008,50807,NA,NA,NA,NA,NA,NA
2008,180214,NA,NA,NA,NA,NA,NA
2008,80212,NA,NA,NA,NA,NA,NA
2008,30504,NA,NA,NA,NA,NA,NA
2008,120307,NA,NA,NA,NA,NA,NA
2008,50511,NA,NA,NA,NA,NA,NA
2008,160910,NA,NA,NP,NA,NA,NA
2008,80914,NA,NA,NA,NA,NA,NA
2008,31623,NA,NA,NA,NA,NA,NA
2008,80318,NA,NA,NA,NA,NA,NA
2008,30615,NA,NA,NA,NA,NA,NA
2008,50715,NA,NA,NA,NA,NA,NA
2008,100410,NA,NA,NA,NA,NA,NA
2008,70214,NA,NA,NA,NA,NA,NA
2008,70215,NA,NA,NA,NA,NA,NA
2008,20308,NA,NA,NA,NA,NA,NA
2008,120211,NA,NA,NA,NA,NA,NA
2008,20810,NA,NA,NA,NA,NA,NA
2008,160707,NA,NA,NA,NA,NA,NA
2008,50808,NA,NA,NA,NA,NA,NA
2008,160203,NA,NA,NA,NA,NA,NA
2008,130305,NA,NA,NA,NA,NA,WS
2008,170716,NA,NA,NA,NA,NA,NA
2008,130105,NA,NA,NA,NA,NA,NA
2008,50512,NA,NA,NA,NA,NA,NA
2009,90105,NA,NA,NA,NA,NA,WS
2009,50406,MULTI,NA,NA,NA,NA,NA
2009,120516,NA,NA,NA,NA,NA,NA
2009,50600,NA,NA,NP,NA,NA,NA
2009,90607,NA,MUA,NA,NA,NA,NA
2009,70700,NA,NA,NP,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,230200,NA,NA,NA,NA,NA,NA
2009,160900,NA,NA,NP,NA,NA,NA
2009,160800,NA,NA,NP,NA,NA,NA
2009,21202,NA,NA,NA,NA,NA,NA
2009,21203,NA,NA,NA,NA,NA,NA
2009,21204,NA,NA,NA,NA,NA,WS
2009,21205,NA,NA,NA,NA,NA,WS
2009,21206,NA,NA,NA,NA,NA,WS
2009,99,NA,NA,NA,NA,NA,NA
2009,21100,NA,NA,NA,NA,NA,WS
2009,21000,NA,NA,NA,NA,NA,WS
2009,20900,MULTI,NA,NA,NA,NA,NA
2009,21201,NA,NA,NA,NA,NA,NA
2009,150605,NA,NA,NA,NA,NA,WS
2009,150604,MULTI,NA,NA,NA,NA,NA
2009,150603,NA,NA,NA,NA,NA,WS
2009,150602,NA,NA,NA,NA,NA,WS
2009,150601,MULTI,NA,NA,NA,NA,NA
2009,60309,NA,NA,NA,NA,NA,NA
2009,160603,NA,NA,NA,NA,NA,NA
2009,40801,NA,NA,NA,NA,NA,NA
2009,80601,NA,NA,NA,NA,NA,NA
2009,50801,NA,NA,NA,NA,NA,WS
2009,30601,NA,NA,NA,NA,NA,NA
2009,200401,NA,NA,NA,NA,NA,NA
2009,220201,NA,NA,NA,PL,NA,NA
2009,170901,NA,NA,NA,PL,NA,NA
2009,141201,NA,NA,NA,NA,NA,NA
2009,20405,NA,NA,NA,NA,NA,WS
2009,31101,NA,NA,NA,NA,NA,NA
2009,40501,NA,NA,NA,NA,NA,NA
2009,80101,NA,NA,NA,NA,NA,NA
2009,20702,NA,NA,NA,NA,NA,NA
2009,70804,NA,NA,NP,NA,NA,NA
2009,60112,NA,NA,NA,NA,NA,NA
2009,200402,NA,NA,NA,NA,NA,NA
2009,40601,NA,NA,NA,NA,NA,NA
2009,180201,NA,NA,NA,NA,NA,NA
2009,200403,NA,NA,NA,NA,NA,NA
2009,90101,MULTI,NA,NA,NA,NA,NA
2009,211006,NA,NA,NA,NA,NA,NA
2009,211002,NA,NA,NA,NA,NA,NA
2009,70101,NA,NA,NA,NA,NA,NA
2009,50301,NA,NA,NA,NA,NA,NA
2009,210401,NA,NA,NA,NA,NA,NA
2009,200404,NA,NA,NA,NA,NA,NA
2009,210901,NA,NA,NA,NA,NA,NA
2009,200501,NA,NA,NA,NA,NA,NA
2009,211001,NA,NA,NA,NA,NA,NA
2009,210601,NA,NA,NA,NA,NA,NA
2009,230101,NA,NA,NA,NA,NA,NA
2009,140601,NA,NA,NA,NA,NA,NA
2009,30701,NA,NA,NA,NA,NA,NA
2009,210101,NA,NA,NA,NA,NA,NA
2009,70102,NA,NA,NA,NA,NA,NA
2009,70509,NA,NA,NA,NA,NA,NA
2009,140901,NA,NA,NA,NA,NA,NA
2009,140501,NA,NA,NA,NA,NA,NA
2009,141001,NA,NA,NA,NA,NA,NA
2009,31601,NA,NA,NA,NA,NA,NA
2009,40101,NA,NA,NA,NA,NA,NA
2009,190505,NA,NA,NA,NA,NA,NA
2009,190501,NA,NA,NA,NA,NA,NA
2009,80102,NA,NA,NA,NA,NA,NA
2009,20205,NA,NA,NA,NA,NA,NA
2009,170401,NA,MUA,NA,NA,NA,NA
2009,150301,NA,MUA,NA,NA,NA,NA
2009,220101,NA,NA,NA,NA,NA,WS
2009,20801,NA,NA,NA,NA,NA,NA
2009,150201,NA,NA,NA,NA,NA,NA
2009,150302,NA,MUA,NA,NA,NA,NA
2009,150302,NA,MUA,NA,NA,NA,NA
2009,140301,NA,NA,NA,NA,NA,NA
2009,31501,NA,NA,NA,NA,NA,NA
2009,140701,NA,NA,NA,NA,NA,NA
2009,210102,NA,NA,NA,NA,NA,NA
2009,240104,NA,MUA,NA,NA,NA,NA
2009,80801,NA,NA,NA,NA,NA,NA
2009,220501,NA,NA,NA,NA,NA,WS
2009,150401,NA,NA,NA,NA,NA,NA
2009,80301,NA,NA,NA,NA,NA,NA
2009,80701,NA,NA,NA,NA,NA,NA
2009,90501,NA,NA,NA,NA,NA,WS
2009,60101,NA,NA,NA,NA,NA,NA
2009,170902,NA,NA,NA,NA,NA,NA
2009,170903,NA,NA,NA,NA,NA,NA
2009,60102,NA,NA,NA,NA,NA,NA
2009,210602,NA,NA,NA,NA,NA,NA
2009,160901,NA,NA,NA,NA,NA,NA
2009,70301,NA,NA,NA,NA,NA,NA
2009,140702,NA,NA,NA,NA,NA,NA
2009,220401,NA,NA,NA,NA,NA,NA
2009,20209,NA,NA,NA,NA,NA,NA
2009,140902,NA,NA,NA,NA,NA,NA
2009,10701,NA,NA,NA,PL,NA,NA
2009,80201,NA,NA,NA,NA,NA,NA
2009,150202,NA,NA,NA,NA,NA,NA
2009,200201,NA,NA,NA,NA,NA,NA
2009,70201,NA,NA,NA,NA,NA,NA
2009,70202,NA,NA,NA,NA,NA,NA
2009,10201,NA,NA,NA,NA,NA,NA
2009,40602,NA,NA,NA,NA,NA,NA
2009,60801,NA,NA,NA,NA,NA,NA
2009,160701,NA,NA,NP,NA,NA,NA
2009,31401,NA,NA,NA,NA,NA,NA
2009,141101,NA,NA,NA,NA,NA,NA
2009,210801,NA,NA,NA,NA,NA,NA
2009,60103,NA,NA,NA,NA,NA,NA
2009,31301,NA,NA,NA,NA,NA,NA
2009,80103,NA,NA,NA,NA,NA,NA
2009,80602,NA,NA,NA,NA,NA,NA
2009,200502,NA,NA,NA,NA,NA,NA
2009,50101,NA,NA,NA,NA,NA,NA
2009,10202,NA,NA,NA,NA,NA,NA
2009,30101,NA,NA,NA,NA,NA,NA
2009,200101,NA,NA,NA,NA,NA,NA
2009,20401,NA,NA,NA,NA,NA,NA
2009,200102,NA,NA,NA,NA,NA,NA
2009,20103,NA,NA,NA,NA,NA,NA
2009,220202,NA,NA,NA,NA,NA,NA
2009,180203,NA,MUA,NA,NA,NA,NA
2009,60104,NA,NA,NA,NA,NA,NA
2009,150101,NA,MUA,NA,NA,NA,NA
2009,10901,NA,NA,NA,NA,NA,NA
2009,100401,NA,NA,NA,NA,NA,NA
2009,140903,NA,NA,NA,NA,NA,NA
2009,120407,NA,NA,NA,NA,NA,NA
2009,120408,NA,NA,NA,NA,NA,NA
2009,150303,NA,NA,NA,NA,NA,NA
2009,120104,NA,NA,NA,NA,NA,NA
2009,120102,NA,NA,NA,NA,NA,NA
2009,120103,NA,NA,NA,NA,NA,NA
2009,150102,NA,NA,NA,NA,NA,NA
2009,80104,NA,NA,NA,NA,NA,NA
2009,30501,NA,NA,NA,NA,NA,NA
2009,80603,NA,NA,NA,NA,NA,NA
2009,60701,NA,NA,NA,NA,NA,NA
2009,60701,NA,NA,NA,NA,NA,NA
2009,171301,NA,NA,NA,NA,NA,NA
2009,31302,NA,NA,NA,NA,NA,NA
2009,70303,NA,NA,NA,NA,NA,NA
2009,140101,NA,NA,NA,NA,NA,NA
2009,90601,NA,MUA,NA,NA,NA,NA
2009,20207,NA,NA,NA,NA,NA,NA
2009,120308,NA,NA,NA,NA,NA,NA
2009,31602,NA,NA,NA,NA,NA,NA
2009,120204,NA,NA,NA,NA,NA,NA
2009,70601,NA,NA,NA,NA,NA,NA
2009,70602,NA,NA,NA,NA,NA,NA
2009,120410,NA,NA,NA,NA,NA,NA
2009,180202,NA,NA,NP,NA,NA,NA
2009,80802,NA,NA,NA,NA,NA,NA
2009,120111,NA,NA,NA,NA,NA,NA
2009,210701,NA,NA,NA,NA,NA,NA
2009,210702,NA,NA,NA,NA,NA,NA
2009,70701,NA,NA,NP,NA,NA,NA
2009,120602,NA,NA,NA,NA,NA,NA
2009,30201,NA,NA,NA,NA,NA,NA
2009,100201,NA,NA,NA,NA,NA,NA
2009,200301,NA,NA,NA,NA,NA,NA
2009,220402,NA,NA,NA,NA,NA,NA
2009,10601,NA,NA,NA,NA,NA,NA
2009,210301,NA,NA,NA,NA,NA,NA
2009,110402,NA,NA,NA,NA,NA,WS
2009,110404,NA,NA,NA,NA,NA,WS
2009,160601,NA,NA,NA,NA,NA,NA
2009,20105,NA,NA,NA,NA,NA,NA
2009,60105,NA,NA,NA,NA,NA,NA
2009,31102,NA,NA,NA,NA,NA,NA
2009,200303,NA,NA,NA,NA,NA,NA
2009,40103,NA,NA,NA,NA,NA,NA
2009,120607,NA,NA,NA,NA,NA,NA
2009,120606,NA,NA,NA,NA,NA,NA
2009,120207,NA,NA,NA,NA,NA,NA
2009,140302,NA,NA,NA,NA,NA,NA
2009,50601,NA,NA,NP,NA,NA,NA
2009,210201,NA,NA,NA,NA,NA,NA
2009,200503,NA,NA,NA,NA,NA,NA
2009,100301,NA,NA,NA,NA,NA,NA
2009,30202,NA,NA,NA,NA,NA,NA
2009,190502,NA,NA,NA,NA,NA,NA
2009,90801,NA,NA,NA,NA,NA,NA
2009,20304,NA,NA,NA,NA,NA,NA
2009,200504,NA,NA,NA,NA,NA,NA
2009,10203,NA,NA,NA,NA,NA,NA
2009,60802,NA,MUA,NA,NA,NA,NA
2009,60803,NA,NA,NA,NA,NA,NA
2009,210603,NA,NA,NA,NA,NA,NA
2009,210202,NA,NA,NA,NA,NA,NA
2009,70103,NA,NA,NA,NA,NA,NA
2009,130601,NA,NA,NA,NA,NA,NA
2009,150501,NA,NA,NA,NA,NA,NA
2009,160602,NA,NA,NA,NA,NA,NA
2009,31001,NA,NA,NA,NA,NA,NA
2009,171101,NA,NA,NA,NA,NA,NA
2009,10501,NA,NA,NA,NA,NA,NA
2009,100202,NA,NA,NA,NA,NA,NA
2009,50501,NA,NA,NA,NA,NA,NA
2009,200103,NA,NA,NA,NA,NA,NA
2009,200405,NA,NA,NA,NA,NA,NA
2009,120505,NA,NA,NA,NA,NA,NA
2009,40803,NA,NA,NA,NA,NA,NA
2009,210604,NA,NA,NA,NA,NA,NA
2009,170101,NA,NA,NA,NA,NA,NA
2009,30102,NA,NA,NA,NA,NA,NA
2009,120604,NA,NA,NA,NA,NA,NA
2009,120605,NA,NA,NA,NA,NA,NA
2009,50201,NA,NA,NA,NA,NA,NA
2009,141002,NA,NA,NA,NA,NA,NA
2009,140201,NA,NA,NA,NA,NA,NA
2009,30103,NA,NA,NA,NA,NA,NA
2009,140303,NA,NA,NA,NA,NA,NA
2009,210902,NA,NA,NA,NA,NA,NA
2009,200506,NA,NA,NA,NA,NA,NA
2009,120515,NA,NA,NA,NA,NA,NA
2009,80105,NA,NA,NA,NA,NA,NA
2009,180204,NA,NA,NA,NA,NA,NA
2009,40603,NA,NA,NA,NA,NA,NA
2009,210703,NA,NA,NA,NA,NA,NA
2009,140102,NA,NA,NA,NA,NA,NA
2009,30104,NA,NA,NA,NA,NA,NA
2009,50502,NA,NA,NA,NA,NA,NA
2009,220301,NA,NA,NA,NA,NA,NA
2009,141102,NA,NA,NA,NA,NA,NA
2009,60201,NA,NA,NA,NA,NA,NA
2009,210302,NA,NA,NA,PL,NA,NA
2009,120208,NA,NA,NA,NA,NA,NA
2009,140904,NA,NA,NA,NA,NA,NA
2009,160501,NA,NA,NA,NA,NA,WS
2009,80302,NA,NA,NA,NA,NA,NA
2009,30203,NA,NA,NA,NA,NA,NA
2009,80803,NA,NA,NA,NA,NA,NA
2009,40701,NA,NA,NA,NA,NA,NA
2009,130703,NA,NA,NA,NA,NA,WS
2009,130201,NA,NA,NA,NA,NA,NA
2009,130202,NA,NA,NA,NA,NA,WS
2009,140103,NA,NA,NA,NA,NA,NA
2009,80401,NA,NA,NA,NA,NA,NA
2009,80202,NA,NA,NA,NA,NA,NA
2009,200507,NA,NA,NA,NA,NA,NA
2009,20104,NA,NA,NA,NA,NA,NA
2009,60601,NA,NA,NA,NA,NA,NA
2009,150304,NA,NA,NA,NA,NA,WS
2009,100101,NA,NA,NA,NA,NA,NA
2009,21306,NA,NA,NA,NA,NA,WS
2009,40102,NA,MUA,NA,NA,NA,NA
2009,40102,NA,MUA,NA,NA,NA,NA
2009,40102,NA,MUA,NA,NA,NA,NA
2009,40102,NA,MUA,NA,NA,NA,NA
2009,40102,NA,MUA,NA,NA,NA,NA
2009,40102,NA,MUA,NA,NA,NA,NA
2009,10401,NA,NA,NA,NA,NA,NA
2009,70304,NA,NA,NA,NA,NA,NA
2009,60501,NA,NA,NA,NA,NA,NA
2009,30901,NA,NA,NA,NA,NA,NA
2009,60107,NA,NA,NA,NA,NA,NA
2009,40502,NA,NA,NA,NA,NA,NA
2009,80901,NA,NA,NA,NA,NA,NA
2009,31402,NA,NA,NA,NA,NA,NA
2009,90602,NA,MUA,NA,NA,NA,NA
2009,90603,NA,MUA,NA,NA,NA,NA
2009,211003,NA,NA,NA,NA,NA,NA
2009,170402,NA,MUA,NA,NA,NA,NA
2009,140503,NA,NA,NA,NA,NA,NA
2009,40802,NA,NA,NA,NA,NA,WS
2009,31604,NA,NA,NA,NA,NA,NA
2009,31605,NA,NA,NA,NA,NA,NA
2009,31606,NA,NA,NA,NA,NA,NA
2009,31002,NA,NA,NA,NA,NA,NA
2009,31003,NA,NA,NA,NA,NA,NA
2009,130301,NA,NA,NA,NA,NA,WS
2009,50602,NA,NA,NA,NA,NA,NA
2009,31004,NA,NA,NA,NA,NA,NA
2009,31608,NA,NA,NA,NA,NA,NA
2009,170201,NA,NA,NA,NA,NA,NA
2009,10402,NA,NA,NA,NA,NA,NA
2009,40201,NA,NA,NA,NA,NA,NA
2009,140401,NA,NA,NA,NA,NA,NA
2009,30401,NA,NA,NA,NA,NA,NA
2009,60108,NA,NA,NA,NA,NA,NA
2009,220302,NA,NA,NA,NA,NA,NA
2009,110101,NA,NA,NA,NA,NA,WS
2009,50302,NA,NA,NA,NA,NA,NA
2009,170601,NA,NA,NA,NA,NA,NA
2009,130104,NA,NA,NA,NA,NA,NA
2009,200701,NA,NA,NA,NA,NA,NA
2009,120711,NA,NA,NA,NA,NA,NA
2009,120712,NA,NA,NA,NA,NA,NA
2009,60106,NA,NA,NA,NA,NA,NA
2009,40401,NA,MUA,NA,NA,NA,NA
2009,171006,NA,MUA,NA,NA,NA,NA
2009,40503,NA,NA,NA,NA,NA,NA
2009,140502,NA,NA,NA,NA,NA,NA
2009,70401,NA,NA,NA,NA,NA,NA
2009,200104,NA,NA,NA,NA,NA,NA
2009,141003,NA,NA,NA,NA,NA,NA
2009,140304,NA,NA,NA,NA,NA,NA
2009,20204,NA,NA,NA,NA,NA,NA
2009,20605,NA,MUA,NA,NA,NA,NA
2009,40604,NA,NA,NA,NA,NA,NA
2009,141202,NA,NA,NA,NA,NA,NA
2009,80902,NA,NA,NA,NA,NA,NA
2009,200406,NA,NA,NA,NA,NA,NA
2009,31303,NA,NA,NA,NA,NA,NA
2009,60702,NA,NA,NA,NA,NA,NA
2009,60109,NA,NA,NA,NA,NA,NA
2009,100302,NA,NA,NA,NA,NA,NA
2009,120710,NA,NA,NA,NA,NA,NA
2009,171201,NA,NA,NA,NA,NA,NA
2009,90301,MULTI,NA,NA,NA,NA,NA
2009,90301,MULTI,NA,NA,NA,NA,NA
2009,20206,NA,NA,NA,NA,NA,NA
2009,90604,NA,MUA,NA,NA,NA,NA
2009,80402,NA,NA,NA,NA,NA,NA
2009,200304,NA,NA,NA,NA,NA,NA
2009,70702,NA,NA,NA,NA,NA,NA
2009,30902,NA,NA,NA,NA,NA,NA
2009,90703,MULTI,NA,NA,NA,NA,NA
2009,90703,MULTI,NA,NA,NA,NA,NA
2009,50503,NA,NA,NA,NA,NA,NA
2009,70402,NA,NA,NA,NA,NA,NA
2009,210704,NA,NA,NA,NA,NA,NA
2009,70106,NA,NA,NA,NA,NA,NA
2009,81103,NA,NA,NA,NA,NA,NA
2009,80106,NA,NA,NA,NA,NA,NA
2009,110301,NA,NA,NA,NA,NA,WS
2009,171102,NA,NA,NA,NA,NA,NA
2009,30402,NA,NA,NA,NA,NA,NA
2009,70104,NA,NA,NA,NA,NA,NA
2009,50603,NA,NA,NA,NA,NA,NA
2009,80804,NA,NA,NA,NA,NA,NA
2009,70603,NA,NA,NA,NA,NA,NA
2009,70604,NA,NA,NA,NA,NA,NA
2009,50513,NA,NA,NA,NA,NA,NA
2009,70501,NA,NA,NA,NA,NA,NA
2009,60301,NA,NA,NA,NA,NA,NA
2009,100102,NA,NA,NA,NA,NA,NA
2009,141004,NA,NA,NA,NA,NA,NA
2009,60202,NA,NA,NA,NA,NA,NA
2009,31103,NA,NA,NA,NA,NA,NA
2009,70105,NA,NA,NA,NA,NA,NA
2009,171103,NA,MUA,NA,NA,NA,NA
2009,60602,NA,NA,NA,NA,NA,WS
2009,31503,NA,NA,NA,NA,NA,NA
2009,90605,NA,MUA,NA,NA,NA,NA
2009,90402,NA,NA,NA,NA,NA,NA
2009,70502,NA,NA,NA,NA,NA,NA
2009,120501,NA,NA,NA,NA,NA,NA
2009,31005,NA,NA,NA,NA,NA,NA
2009,40402,NA,NA,NA,NA,NA,NA
2009,100203,NA,NA,NA,NA,NA,NA
2009,80203,NA,NA,NA,NA,NA,NA
2009,170102,NA,NA,NA,NA,NA,NA
2009,21305,NA,NA,NA,NA,NA,NA
2009,170702,NA,NA,NA,PL,NA,NA
2009,140202,NA,NA,NA,NA,NA,NA
2009,200508,NA,NA,NA,NA,NA,NA
2009,31202,NA,NA,NA,NA,NA,NA
2009,70305,NA,NA,NA,NA,NA,NA
2009,200407,NA,NA,NA,NA,NA,NA
2009,210203,NA,NA,NA,NA,NA,NA
2009,60401,NA,NA,NA,NA,NA,NA
2009,210303,NA,NA,NA,NA,NA,NA
2009,21303,NA,NA,NA,NA,NA,NA
2009,30602,NA,NA,NA,NA,NA,NA
2009,100103,NA,NA,NA,NA,NA,NA
2009,50401,NA,NA,NA,NA,NA,NA
2009,160903,NA,NA,NA,NA,NA,NA
2009,160904,NA,NA,NA,NA,NA,NA
2009,160502,NA,NA,NA,NA,NA,WS
2009,160201,NA,NA,NA,NA,NA,NA
2009,230201,NA,NA,NP,NA,NA,NA
2009,170704,NA,MUA,NA,NA,NA,NA
2009,50702,NA,NA,NA,NA,NA,NA
2009,31203,NA,NA,NA,NA,NA,NA
2009,50113,NA,NA,NA,NA,NA,NA
2009,160301,NA,NA,NA,NA,NA,NA
2009,120506,NA,NA,NA,NA,NA,NA
2009,20607,NA,NA,NA,NA,NA,NA
2009,60704,NA,NA,NA,NA,NA,NA
2009,160604,NA,NA,NA,NA,NA,NA
2009,80502,NA,NA,NA,NA,NA,NA
2009,80805,NA,NA,NA,NA,NA,NA
2009,210403,NA,NA,NA,NA,NA,NA
2009,210605,NA,NA,NA,NA,NA,NA
2009,210404,NA,NA,NA,NA,NA,NA
2009,180301,NA,NA,NA,NA,NA,NA
2009,180301,NA,NA,NA,NA,NA,NA
2009,31006,NA,NA,NA,NA,NA,NA
2009,200305,NA,NA,NA,NA,NA,NA
2009,70803,NA,NA,NA,NA,NA,NA
2009,30502,NA,NA,NA,NA,NA,NA
2009,100402,NA,NA,NA,NA,NA,NA
2009,80303,NA,NA,NA,NA,NA,NA
2009,60804,NA,NA,NA,NA,NA,NA
2009,60805,NA,NA,NA,NA,NA,NA
2009,40302,NA,NA,NA,NA,NA,NA
2009,100104,NA,NA,NA,NA,NA,NA
2009,40403,NA,NA,NA,NA,NA,NA
2009,70801,NA,NA,NA,NA,NA,NA
2009,170403,NA,NA,NA,NA,NA,NA
2009,171104,NA,MUA,NA,NA,NA,NA
2009,80403,NA,NA,NA,NA,NA,NA
2009,100303,NA,NA,NA,NA,NA,NA
2009,60203,NA,NA,NA,NA,NA,NA
2009,60306,NA,NA,NA,NA,NA,NA
2009,70703,NA,NA,NA,NA,NA,NA
2009,210304,NA,NA,NA,PL,NA,NA
2009,141103,NA,NA,NA,NA,NA,NA
2009,80903,NA,NA,NA,NA,NA,NA
2009,80904,NA,NA,NA,NA,NA,NA
2009,40203,NA,NA,NA,NA,NA,NA
2009,170904,NA,MUA,NA,NA,NA,NA
2009,80501,NA,NA,NA,NA,NA,NA
2009,140801,NA,NA,NA,NA,NA,NA
2009,150306,NA,MUA,NA,NA,NA,NA
2009,130701,NA,NA,NA,NA,NA,WS
2009,140803,NA,NA,NA,NA,NA,NA
2009,140602,NA,NA,NA,NA,NA,NA
2009,20805,NA,MUA,NA,NA,NA,NA
2009,40105,NA,NA,NA,NA,NA,NA
2009,40105,NA,NA,NA,NA,NA,NA
2009,20806,NA,MUA,NA,NA,NA,NA
2009,30801,NA,NA,NA,NA,NA,NA
2009,210606,NA,NA,NA,NA,NA,NA
2009,60303,NA,NA,NA,NA,NA,NA
2009,140804,NA,NA,NA,NA,NA,NA
2009,81106,NA,NA,NA,NA,NA,NA
2009,70704,NA,NA,NA,NA,NA,NA
2009,90802,NA,NA,NP,NA,NA,NA
2009,140905,NA,NA,NA,NA,NA,NA
2009,130207,NA,NA,NA,NA,NA,WS
2009,130208,NA,NA,NA,NA,NA,NA
2009,80204,NA,NA,NA,NA,NA,NA
2009,10602,NA,NA,NA,NA,NA,NA
2009,60204,NA,NA,NA,NA,NA,NA
2009,170602,NA,NA,NA,NA,NA,NA
2009,60703,NA,NA,NA,NA,NA,NA
2009,60302,NA,NA,NA,NA,NA,NA
2009,140307,NA,NA,NA,NA,NA,NA
2009,200408,NA,NA,NA,NA,NA,NA
2009,70605,NA,NA,NA,NA,NA,NA
2009,70606,NA,NA,NA,NA,NA,NA
2009,40504,NA,NA,NA,NA,NA,NA
2009,30903,NA,NA,NA,NA,NA,NA
2009,190101,NA,NA,NA,NA,NA,NA
2009,170906,NA,MUA,NA,NA,NA,NA
2009,70705,NA,NA,NA,NA,NA,NA
2009,80107,NA,NA,NA,NA,NA,NA
2009,90102,NA,MUA,NA,NA,NA,NA
2009,31204,NA,NA,NA,NA,NA,NA
2009,50202,NA,NA,NA,NA,NA,NA
2009,150203,NA,MUA,NA,NA,NA,NA
2009,200703,NA,NA,NA,NA,NA,NA
2009,210204,NA,NA,NA,NA,NA,NA
2009,190503,NA,NA,NA,NA,NA,NA
2009,30702,NA,NA,NA,NA,NA,NA
2009,140802,NA,NA,NA,NA,NA,NA
2009,100105,NA,NA,NA,NA,NA,NA
2009,150204,NA,MUA,NA,NA,NA,NA
2009,140402,NA,NA,NA,NA,NA,NA
2009,140305,NA,NA,NA,NA,NA,NA
2009,80806,NA,NA,NA,NA,NA,NA
2009,70607,NA,NA,NA,NA,NA,NA
2009,70608,NA,NA,NA,NA,NA,NA
2009,70609,NA,NA,NA,NA,NA,NA
2009,170905,NA,NA,NA,NA,NA,NA
2009,20101,NA,NA,NA,NA,NA,NA
2009,20102,NA,NA,NA,NA,NA,NA
2009,171302,MULTI,NA,NA,NA,NA,NA
2009,130306,MULTI,NA,NA,NA,NA,NA
2009,100204,NA,NA,NA,NA,NA,NA
2009,40202,NA,NA,NA,NA,NA,NA
2009,31404,NA,NA,NA,NA,NA,NA
2009,81002,NA,NA,NA,NA,NA,NA
2009,140603,NA,NA,NA,NA,NA,NA
2009,80905,NA,NA,NA,NA,NA,NA
2009,20507,NA,MUA,NA,NA,NA,NA
2009,80304,NA,NA,NA,NA,NA,NA
2009,100206,NA,NA,NA,NA,NA,NA
2009,150502,NA,NA,NA,NA,NA,NA
2009,80702,NA,NA,NA,NA,NA,NA
2009,80604,NA,NA,NA,NA,NA,NA
2009,90302,NA,NA,NA,NA,NA,WS
2009,90302,NA,NA,NA,NA,NA,WS
2009,81003,NA,NA,NA,NA,NA,NA
2009,100404,NA,NA,NA,NA,NA,NA
2009,81004,NA,NA,NA,NA,NA,NA
2009,30605,NA,NA,NA,NA,NA,NA
2009,80305,NA,NA,NA,NA,NA,NA
2009,160905,NA,NA,NP,NA,NA,NA
2009,160906,NA,NA,NA,NA,NA,NA
2009,30904,NA,NA,NA,NA,NA,NA
2009,10603,NA,NA,NA,NA,NA,NA
2009,190201,NA,NA,NA,NA,NA,NA
2009,80605,NA,NA,NA,NA,NA,NA
2009,30606,NA,NA,NA,NA,NA,NA
2009,140604,NA,NA,NA,NA,NA,NA
2009,180105,NA,NA,NA,NA,NA,NA
2009,180105,NA,NA,NA,NA,NA,NA
2009,180105,NA,NA,NA,NA,NA,NA
2009,180105,NA,NA,NA,NA,NA,NA
2009,180105,NA,NA,NA,NA,NA,NA
2009,190202,NA,NA,NA,NA,NA,NA
2009,140605,NA,NA,NA,NA,NA,NA
2009,30607,NA,NA,NA,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,90201,NA,NA,NP,NA,NA,NA
2009,190504,NA,NA,NA,NA,RMS,NA
2009,30802,NA,NA,NA,NA,NA,NA
2009,190203,NA,NA,NA,NA,NA,NA
2009,100304,NA,NA,NA,NA,NA,NA
2009,80404,NA,NA,NA,NA,NA,NA
2009,80405,NA,NA,NA,NA,NA,NA
2009,30608,NA,NA,NA,NA,NA,NA
2009,70707,NA,NA,NP,NA,NA,NA
2009,100207,NA,NA,NA,NA,NA,NA
2009,31205,NA,NA,NA,NA,NA,NA
2009,50102,NA,NA,NA,NA,NA,NA
2009,100403,NA,NA,NA,NA,NA,NA
2009,80205,NA,NA,NA,NA,NA,NA
2009,190102,NA,NA,NA,NA,NA,NA
2009,150307,NA,MUA,NA,NA,NA,NA
2009,40804,NA,NA,NA,NA,NA,WS
2009,210607,NA,NA,NA,NA,NA,NA
2009,60305,NA,NA,NA,NA,NA,NA
2009,170703,NA,NA,NA,NA,NA,NA
2009,140403,NA,NA,NA,NA,NA,NA
